EmployeeID,Age,Gender,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,OverTime,DistanceFromHome,TrainingTimesLastYear,PerformanceRating,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,EngagementScore,PromotionLast5Years,Attrition
7626,42,Male,Marketing,HR Specialist,2,8933,11,7,No,15,9,2,2,3,3,0.41,0,1
7627,38,Female,HR,Engineer,1,3597,4,9,No,15,7,2,4,1,3,0.18,1,0
7628,31,Female,HR,HR Specialist,5,2004,16,3,Yes,26,3,3,3,4,3,0.32,0,1
7629,34,Female,Finance,Sales Executive,5,10471,0,8,Yes,39,4,2,2,4,1,0.92,0,1
7630,50,Female,R&D,HR Specialist,2,9590,12,8,Yes,3,4,3,2,3,3,0.89,0,1
7631,56,Male,Marketing,Analyst,2,5019,9,3,No,17,3,2,2,1,3,0.65,1,1
7632,56,Female,Marketing,Engineer,1,7357,2,9,Yes,30,0,4,4,4,2,0.09,1,0
7633,34,Male,R&D,Manager,3,4364,5,2,Yes,28,2,3,2,2,3,0.72,0,1
7634,48,Female,Marketing,HR Specialist,2,2126,15,4,No,34,7,2,3,4,4,0.89,1,1
7635,45,Male,Sales,Engineer,5,14591,0,5,No,16,1,2,4,3,1,0.92,0,1
7636,21,Male,Marketing,Manager,1,12988,18,9,Yes,11,7,3,4,4,1,0.39,0,0
7637,39,Male,Marketing,Engineer,3,6826,7,3,Yes,24,3,2,1,4,3,0.17,0,1
7638,34,Female,IT,Consultant,1,5249,8,0,No,23,8,2,2,3,3,0.96,1,1
7639,23,Female,Sales,Engineer,5,5901,19,6,Yes,25,7,2,4,4,2,0.81,0,0
7640,41,Female,Finance,Manager,3,14777,6,4,Yes,37,7,4,3,3,4,0.43,1,1
7641,57,Male,HR,Manager,3,14724,10,1,No,13,3,3,2,2,3,0.63,1,1
7642,42,Female,Marketing,Sales Executive,2,7157,7,8,No,19,1,2,1,4,1,0.4,0,0
7643,45,Female,Finance,Technician,4,13893,10,7,Yes,34,7,3,2,1,1,0.46,1,1
7644,30,Female,Finance,Consultant,5,10674,13,9,Yes,2,6,3,3,2,3,0.33,0,1
7645,47,Male,Sales,HR Specialist,4,5039,13,6,No,8,1,1,1,3,2,0.06,1,1
7646,21,Female,HR,HR Specialist,5,6410,3,8,No,5,6,3,1,2,3,1.0,0,1
7647,27,Female,IT,Consultant,1,11699,19,9,Yes,11,0,2,4,1,3,0.24,0,0
7648,48,Male,Finance,Engineer,4,13360,8,1,Yes,2,5,1,1,2,2,0.29,1,0
7649,30,Male,IT,Consultant,3,11130,7,2,No,38,6,4,4,3,3,0.32,0,0
7650,56,Male,HR,Analyst,2,2016,14,8,Yes,32,1,2,4,3,4,0.24,1,1
7651,37,Male,HR,Analyst,5,10004,19,5,No,24,1,2,3,3,2,0.33,1,0
7652,33,Male,Sales,Technician,2,9083,5,1,Yes,12,7,3,2,3,2,0.57,0,0
7653,29,Male,R&D,Engineer,5,7075,15,5,No,38,1,1,2,1,4,0.08,0,1
7654,54,Female,Marketing,Sales Executive,3,14734,15,4,No,16,9,4,3,2,1,0.07,1,0
7655,28,Female,Sales,Manager,3,14566,13,9,No,24,1,4,3,4,4,0.46,0,0
7656,54,Male,IT,Engineer,3,5942,14,4,No,17,4,3,1,1,3,0.7,0,1
7657,30,Female,Sales,HR Specialist,3,14739,11,4,No,32,3,4,2,2,3,0.22,1,0
7658,31,Male,HR,Analyst,3,12905,17,1,No,20,0,2,2,4,4,0.52,1,0
7659,22,Female,Finance,Analyst,2,14893,10,5,Yes,35,7,2,2,3,2,0.44,0,1
7660,58,Male,Marketing,Analyst,1,14077,6,6,No,30,3,4,2,2,1,0.45,0,1
7661,33,Male,Marketing,Sales Executive,4,8172,5,8,Yes,22,8,3,3,2,1,0.7,1,0
7662,47,Female,R&D,HR Specialist,2,5617,2,4,Yes,31,1,3,3,4,4,0.6,0,0
7663,30,Female,HR,Sales Executive,4,11225,8,4,No,37,1,1,1,3,4,0.47,1,1
7664,58,Female,Marketing,Manager,1,12003,14,8,No,24,5,3,1,3,1,0.27,0,0
7665,44,Female,Marketing,Engineer,5,12199,1,5,Yes,24,1,2,3,3,3,0.59,0,0
7666,40,Female,Finance,Engineer,1,14388,3,6,No,13,1,2,4,2,4,0.14,1,1
7667,29,Female,IT,Consultant,1,8230,1,3,No,25,5,3,2,3,3,0.42,1,0
7668,34,Female,IT,Analyst,5,10661,5,3,Yes,31,5,2,4,1,3,0.13,0,1
7669,38,Female,IT,Consultant,4,3324,11,0,No,36,7,3,1,2,2,0.32,0,1
7670,41,Male,Sales,Analyst,3,5277,6,4,No,14,9,1,4,3,4,0.64,1,0
7671,40,Female,IT,Manager,5,3624,8,1,No,20,0,3,4,4,2,0.79,1,0
7672,51,Female,IT,Sales Executive,5,9249,5,4,No,39,0,4,3,1,3,0.24,0,0
7673,42,Male,Sales,Technician,1,11427,4,4,No,28,6,3,2,4,3,0.64,1,0
7674,32,Male,Finance,Technician,5,2118,3,3,Yes,25,8,2,3,4,2,0.27,1,1
7675,24,Male,HR,Technician,2,12075,9,9,No,38,6,3,3,2,1,0.42,0,0
7676,23,Male,Marketing,HR Specialist,3,9303,19,8,Yes,11,3,4,1,1,2,0.91,1,1
7677,47,Female,R&D,Manager,1,9940,3,4,No,18,8,3,4,2,1,0.1,0,0
7678,33,Female,Marketing,Engineer,4,12196,4,5,Yes,39,5,3,3,3,1,0.98,0,1
7679,27,Male,IT,Engineer,4,10979,16,0,No,19,9,1,3,1,4,0.64,0,1
7680,28,Male,IT,Sales Executive,4,8520,17,4,No,3,0,3,1,3,2,0.61,0,1
7681,54,Female,Marketing,Consultant,4,4475,2,8,No,27,5,1,3,2,3,0.21,0,0
7682,56,Female,Marketing,Manager,4,4767,12,5,No,23,9,3,1,2,2,0.19,1,1
7683,40,Female,IT,HR Specialist,1,11619,0,8,Yes,35,5,2,4,1,2,0.92,0,0
7684,37,Female,Sales,Manager,2,2242,18,3,Yes,38,0,2,3,3,1,0.16,0,1
7685,52,Male,Sales,Manager,2,7080,1,1,No,13,7,4,4,4,3,0.17,0,0
7686,27,Female,Sales,Sales Executive,4,14230,3,8,Yes,26,4,3,3,2,3,0.7,0,1
7687,36,Male,R&D,HR Specialist,2,7464,15,3,Yes,14,3,3,4,4,2,0.7,0,0
7688,50,Male,HR,Technician,3,6722,15,1,Yes,35,9,3,2,3,2,0.4,0,1
7689,53,Male,IT,Engineer,2,14105,16,0,Yes,6,0,3,1,3,3,0.91,1,1
7690,25,Female,Finance,Analyst,5,10207,11,1,Yes,8,4,3,2,3,3,0.92,0,0
7691,41,Male,Marketing,Consultant,4,6611,1,4,Yes,15,0,3,2,1,2,0.84,0,1
7692,33,Female,Marketing,Technician,5,8409,9,2,Yes,8,2,1,4,3,4,0.02,1,0
7693,22,Male,IT,HR Specialist,5,10114,5,5,No,16,9,3,2,1,3,0.3,0,0
7694,31,Female,IT,Engineer,4,8703,11,3,No,29,0,2,4,2,4,0.29,1,1
7695,55,Male,IT,Technician,1,4782,11,1,Yes,34,9,3,4,3,1,0.07,0,0
7696,31,Male,Marketing,Sales Executive,2,8859,16,6,Yes,29,2,4,2,1,3,0.89,0,1
7697,21,Female,IT,Consultant,3,8163,17,5,Yes,35,1,4,4,4,1,0.99,0,0
7698,21,Female,Marketing,HR Specialist,1,3823,3,7,No,10,3,3,1,1,2,0.14,1,1
7699,34,Male,HR,HR Specialist,3,6923,2,9,Yes,1,6,3,3,4,4,0.29,0,1
7700,42,Male,Finance,Engineer,4,10202,16,4,No,5,0,3,2,4,1,0.03,1,0
7701,48,Female,Sales,Engineer,2,7139,8,2,No,3,6,3,1,1,4,0.12,1,0
7702,36,Male,Finance,Manager,1,10470,11,3,Yes,39,5,2,4,1,3,0.5,0,0
7703,51,Female,IT,Manager,4,13134,6,4,Yes,14,3,3,3,1,1,0.37,0,0
7704,26,Female,Finance,HR Specialist,1,14620,15,4,No,27,8,3,3,4,4,0.42,0,0
7705,49,Male,IT,Analyst,5,7666,7,5,No,29,6,4,2,1,3,0.67,0,0
7706,47,Female,Finance,Sales Executive,2,7520,2,8,No,1,9,1,1,1,4,0.1,0,0
7707,33,Male,R&D,Engineer,2,8921,12,3,Yes,18,9,3,2,3,1,0.85,0,1
7708,49,Female,Finance,Manager,4,12983,19,6,Yes,3,4,2,4,4,3,0.87,1,0
7709,36,Female,Sales,Sales Executive,4,4085,8,6,No,26,1,3,3,1,2,0.16,1,0
7710,51,Male,Sales,Consultant,4,7069,8,5,Yes,21,0,3,3,4,2,0.63,0,0
7711,25,Female,Finance,Technician,2,3106,3,0,No,24,1,3,1,4,4,0.69,0,0
7712,43,Male,Marketing,Technician,5,10223,13,8,No,20,8,3,4,2,3,0.17,1,1
7713,25,Female,Marketing,HR Specialist,2,13317,17,5,No,29,1,3,3,2,4,0.37,0,1
7714,46,Female,Marketing,Engineer,4,10928,0,2,Yes,18,4,2,4,1,1,0.69,0,0
7715,37,Female,Finance,Technician,3,3848,18,1,No,3,7,2,3,4,2,0.67,0,0
7716,43,Female,Marketing,Consultant,5,13224,1,2,No,33,7,3,4,2,1,0.84,0,0
7717,56,Male,HR,Engineer,2,5608,4,0,Yes,18,8,2,4,2,3,0.13,0,0
7718,43,Female,Finance,Manager,3,14332,13,2,No,37,3,3,4,2,1,0.32,0,0
7719,57,Female,Sales,Technician,5,10107,8,4,No,21,9,2,4,4,2,0.75,1,0
7720,53,Female,Marketing,Analyst,2,4677,19,3,No,19,6,4,1,4,3,0.25,0,0
7721,59,Male,R&D,Technician,4,2293,19,9,No,23,8,1,4,4,4,0.54,0,1
7722,34,Male,Marketing,Engineer,2,5196,14,0,No,20,6,3,2,4,3,0.14,0,0
7723,30,Male,Sales,Analyst,5,3571,19,4,No,24,0,2,1,2,1,0.16,0,1
7724,41,Male,HR,Sales Executive,4,13240,0,2,No,19,5,3,1,3,3,0.26,1,0
7725,43,Female,Finance,Technician,1,13131,18,9,No,26,1,4,2,1,1,0.29,0,0
7726,20,Female,Marketing,Engineer,3,8566,3,6,No,33,6,3,3,1,1,0.04,0,0
7727,37,Female,R&D,Technician,4,14454,13,9,Yes,32,8,3,4,3,1,0.86,0,0
7728,31,Male,Sales,Technician,4,2268,0,7,Yes,35,6,2,1,3,1,0.04,0,1
7729,47,Male,R&D,Engineer,5,9073,4,4,No,25,7,1,2,4,2,0.76,1,1
7730,59,Female,IT,Analyst,5,11339,9,9,Yes,33,1,2,1,1,2,0.29,0,1
7731,26,Female,Sales,Manager,3,5342,8,7,Yes,24,9,3,1,2,1,0.4,0,1
7732,42,Female,IT,Consultant,5,7177,16,5,Yes,9,4,1,4,3,1,0.58,0,0
7733,40,Male,R&D,Technician,4,2879,13,5,Yes,37,9,2,2,4,2,0.22,1,0
7734,53,Female,Finance,HR Specialist,3,2058,6,4,Yes,37,0,3,2,2,2,0.08,0,0
7735,30,Female,Finance,Sales Executive,3,12689,17,9,No,11,2,2,3,3,4,0.96,0,0
7736,41,Male,Finance,Engineer,2,5891,9,5,No,21,0,3,2,4,2,0.83,0,0
7737,54,Male,IT,Technician,4,2216,3,0,No,17,1,4,2,2,2,0.76,0,1
7738,48,Female,Finance,Consultant,4,7700,13,7,Yes,16,3,4,4,3,1,0.53,1,0
7739,47,Male,HR,Manager,5,9649,2,4,Yes,5,5,4,4,3,3,0.64,0,0
7740,37,Female,Sales,Engineer,4,14531,10,7,Yes,10,0,3,2,4,2,0.86,0,0
7741,33,Female,Sales,Technician,5,8246,9,2,Yes,13,8,2,3,4,1,0.39,0,1
7742,37,Female,R&D,Sales Executive,4,14804,7,9,Yes,6,0,3,3,3,3,0.1,1,1
7743,47,Female,Marketing,HR Specialist,2,9978,8,5,No,37,7,1,3,2,2,0.84,0,1
7744,43,Male,IT,Engineer,4,12503,5,0,No,16,0,3,3,3,2,0.06,1,0
7745,27,Male,Sales,Technician,2,8384,13,0,Yes,6,0,3,3,1,2,0.92,0,1
7746,27,Male,IT,Analyst,4,6956,8,3,Yes,29,7,4,1,1,4,0.72,0,0
7747,23,Female,R&D,Manager,4,2733,13,9,Yes,25,1,2,3,4,4,0.45,1,1
7748,46,Female,Finance,HR Specialist,1,7950,7,5,Yes,23,0,2,4,2,1,0.62,0,0
7749,55,Female,Marketing,Engineer,4,7348,5,2,Yes,11,6,3,2,3,1,0.54,0,1
7750,24,Male,R&D,Technician,2,7571,5,4,Yes,29,0,2,4,3,3,0.4,1,0
7751,52,Male,HR,HR Specialist,3,9074,1,9,No,21,3,4,2,1,3,0.13,1,1
7752,53,Female,Finance,Analyst,2,12694,4,3,No,26,9,3,2,2,4,0.81,1,0
7753,49,Male,Finance,Engineer,4,14831,2,9,No,37,9,3,4,4,1,0.59,0,1
7754,27,Male,Finance,HR Specialist,5,4421,10,2,No,11,8,3,4,1,1,0.7,0,0
7755,58,Male,R&D,Engineer,1,5377,6,8,No,38,9,3,4,2,2,0.21,1,0
7756,45,Male,HR,Engineer,5,10565,8,3,Yes,24,2,3,3,1,4,0.2,1,0
7757,56,Female,Marketing,HR Specialist,1,9104,12,9,No,17,5,4,2,4,2,0.84,0,0
7758,53,Male,IT,Engineer,1,8783,15,6,Yes,9,9,2,3,2,4,0.55,0,0
7759,26,Female,R&D,Analyst,5,2111,11,4,No,8,8,1,2,4,2,0.45,0,0
7760,59,Male,Sales,HR Specialist,4,12732,7,6,No,30,3,2,1,3,4,0.09,0,1
7761,47,Female,Sales,Technician,2,10485,13,4,No,7,2,3,3,3,2,0.43,0,0
7762,58,Female,R&D,Consultant,5,4469,13,2,Yes,37,4,2,2,2,2,0.7,1,1
7763,58,Male,IT,HR Specialist,3,4198,4,5,Yes,23,6,3,2,2,2,0.1,1,1
7764,47,Female,Sales,Analyst,1,7293,9,8,No,9,4,3,2,2,4,0.03,0,0
7765,33,Female,IT,Analyst,2,13460,13,5,No,19,3,4,2,2,2,0.55,0,0
7766,57,Male,Finance,Analyst,3,9581,16,3,No,8,0,3,1,2,4,0.32,0,0
7767,23,Female,R&D,Technician,2,10359,3,0,No,14,5,2,4,1,2,0.91,0,1
7768,37,Male,Finance,Technician,4,13345,14,2,Yes,28,3,4,1,2,2,0.59,0,1
7769,44,Female,Sales,Consultant,3,2069,10,2,Yes,35,5,1,4,4,2,0.3,0,0
7770,26,Male,IT,Consultant,5,7956,8,1,Yes,7,5,4,3,3,2,0.31,0,0
7771,57,Male,Finance,Engineer,2,11617,14,9,No,6,3,1,1,2,1,0.13,1,1
7772,47,Male,Sales,Engineer,5,8074,19,1,No,30,7,1,4,3,2,0.44,0,0
7773,24,Male,HR,Sales Executive,5,4572,1,7,Yes,37,3,3,3,3,3,0.07,0,1
7774,22,Male,Finance,Consultant,2,3654,0,7,No,16,4,3,3,1,3,0.44,0,0
7775,50,Female,HR,Consultant,2,4259,19,2,Yes,1,4,2,1,4,1,0.12,0,0
7776,39,Female,HR,Engineer,1,2101,16,3,Yes,17,1,4,4,3,1,0.68,0,0
7777,38,Male,Marketing,Analyst,1,7908,3,4,Yes,7,7,3,4,4,1,0.65,0,1
7778,30,Female,Sales,Sales Executive,3,11923,4,8,Yes,35,7,2,3,4,4,0.84,0,1
7779,59,Female,R&D,Consultant,3,7708,4,4,No,5,9,3,3,2,3,0.92,1,1
7780,22,Female,IT,Analyst,3,3361,13,5,Yes,27,7,4,4,3,1,0.65,0,1
7781,42,Male,Sales,Manager,1,10524,0,6,Yes,30,0,2,4,1,1,0.15,0,1
7782,26,Male,Marketing,Consultant,5,12444,1,1,No,35,6,4,1,2,2,0.51,1,0
7783,42,Female,Marketing,Technician,4,14516,9,3,No,16,2,2,4,4,3,0.94,1,0
7784,26,Male,Finance,HR Specialist,4,5260,4,5,Yes,6,0,1,1,3,3,0.2,0,0
7785,53,Male,IT,Manager,2,3122,8,3,Yes,16,4,2,4,2,1,0.39,1,0
7786,38,Female,Marketing,Technician,1,3957,12,4,No,8,3,1,4,3,1,0.75,0,0
7787,28,Male,R&D,Technician,2,12151,12,2,No,20,6,2,4,4,3,0.76,0,0
7788,37,Male,Sales,Analyst,4,10651,8,1,No,31,0,2,2,2,2,0.95,0,1
7789,44,Male,R&D,Engineer,2,11409,13,0,No,20,0,3,2,1,2,0.25,1,0
7790,33,Male,Finance,HR Specialist,1,8698,16,2,Yes,9,7,2,2,1,3,0.86,0,1
7791,44,Male,Sales,Engineer,1,6985,2,9,No,30,3,3,1,4,1,0.05,0,0
7792,38,Female,Finance,Engineer,1,8779,17,8,No,13,8,4,3,3,1,0.15,0,0
7793,58,Male,IT,Consultant,4,2930,11,0,Yes,26,9,1,1,4,3,0.94,0,0
7794,34,Male,IT,HR Specialist,1,10502,8,7,No,2,9,3,3,1,3,0.88,0,0
7795,35,Female,R&D,HR Specialist,3,4889,15,4,Yes,24,4,2,3,3,1,0.06,1,0
7796,46,Female,R&D,Manager,3,7959,12,3,No,13,5,3,4,1,3,0.07,0,1
7797,59,Male,IT,Analyst,1,9139,17,4,No,16,1,3,3,3,3,0.35,1,1
7798,29,Female,HR,Engineer,3,3758,11,6,Yes,18,2,4,1,2,3,0.4,0,1
7799,23,Male,IT,Analyst,1,10081,1,7,Yes,16,6,4,4,3,3,0.47,0,1
7800,38,Female,Sales,Analyst,4,6341,18,1,Yes,2,6,2,2,3,1,0.55,1,1
7801,47,Male,Finance,Consultant,3,10146,0,5,Yes,1,5,3,3,3,1,0.13,0,0
7802,40,Female,IT,Sales Executive,4,2471,5,3,No,10,3,2,4,2,4,0.99,0,0
7803,33,Male,IT,Manager,3,6417,17,7,Yes,25,9,3,2,1,1,0.96,0,1
7804,52,Female,Marketing,Engineer,5,14428,2,3,Yes,14,3,4,4,1,4,0.41,0,1
7805,29,Male,Finance,Technician,5,5180,5,2,Yes,17,7,1,2,2,2,0.49,0,0
7806,38,Male,Marketing,HR Specialist,4,12552,3,4,No,18,8,3,4,1,1,0.36,0,0
7807,49,Male,Finance,HR Specialist,3,9816,16,3,Yes,7,7,3,2,2,3,0.65,1,1
7808,41,Female,Sales,Analyst,5,3144,17,4,No,21,7,4,2,1,2,0.7,0,1
7809,22,Female,Finance,Manager,1,2098,6,8,Yes,29,4,2,2,3,2,0.54,0,1
7810,56,Male,R&D,Manager,2,5649,1,2,Yes,27,1,3,3,3,2,0.92,0,0
7811,37,Male,IT,Engineer,5,2493,14,1,No,4,9,1,3,3,4,0.35,0,0
7812,30,Male,Finance,Engineer,5,4157,16,1,No,12,1,3,3,4,3,0.26,0,0
7813,21,Male,Sales,Analyst,1,6579,5,8,No,22,1,3,1,2,3,0.66,1,1
7814,31,Female,Finance,Analyst,5,4177,7,6,Yes,34,5,2,4,4,2,0.16,0,1
7815,25,Female,IT,Analyst,5,11615,7,9,Yes,26,9,3,4,2,2,0.58,0,1
7816,59,Female,HR,Sales Executive,5,10697,6,3,Yes,28,4,3,1,1,2,0.32,1,1
7817,48,Male,Finance,Manager,3,8912,3,5,No,19,3,2,1,4,2,0.14,0,1
7818,49,Male,R&D,Analyst,5,14497,19,9,No,31,3,3,2,2,3,0.32,0,1
7819,21,Female,IT,Consultant,2,10552,4,5,Yes,14,7,4,4,1,4,0.2,0,1
7820,28,Female,Sales,Manager,3,10345,7,2,No,23,9,2,4,3,1,0.63,1,0
7821,21,Female,IT,Technician,3,10107,13,8,No,17,1,2,3,1,2,0.05,0,0
7822,48,Female,Marketing,HR Specialist,4,2532,19,3,Yes,23,4,3,2,4,2,0.82,0,0
7823,52,Male,HR,HR Specialist,5,7666,2,0,Yes,17,6,2,1,1,2,0.58,0,0
7824,29,Male,Sales,Manager,2,12203,17,1,Yes,8,6,3,4,3,2,0.86,0,0
7825,53,Male,HR,Technician,2,4357,14,4,Yes,38,7,2,4,3,4,0.16,1,0
7826,27,Female,HR,HR Specialist,4,12975,4,7,Yes,10,2,1,2,2,4,0.47,0,1
7827,56,Male,R&D,HR Specialist,2,8779,14,6,Yes,30,1,3,2,1,3,0.67,0,1
7828,52,Female,Finance,HR Specialist,3,3969,5,8,Yes,7,7,3,2,4,1,0.15,1,1
7829,25,Female,R&D,Engineer,1,6971,9,0,Yes,2,8,3,1,2,2,0.01,0,1
7830,59,Female,R&D,Technician,3,12539,19,1,Yes,22,0,3,2,1,4,0.94,0,1
7831,38,Female,Marketing,Engineer,1,14628,14,9,Yes,5,8,3,3,4,1,0.78,0,0
7832,51,Female,R&D,Manager,2,9171,19,3,No,3,7,3,2,1,2,0.78,0,0
7833,46,Male,Sales,Manager,5,2634,8,6,Yes,9,6,3,2,3,1,0.92,0,0
7834,20,Male,Finance,Sales Executive,1,4601,3,0,Yes,5,7,3,1,3,1,0.58,0,0
7835,52,Male,Finance,Engineer,3,3192,7,4,Yes,20,2,4,2,4,1,0.64,0,0
7836,59,Female,Sales,Manager,3,14707,12,1,No,29,1,2,3,1,3,0.21,1,0
7837,51,Male,R&D,Engineer,3,10928,16,1,No,6,3,2,3,2,2,0.47,0,0
7838,24,Female,R&D,Sales Executive,3,12628,3,1,Yes,4,6,3,1,2,4,0.16,0,1
7839,36,Male,HR,Manager,4,11400,1,8,Yes,36,1,4,4,1,1,0.1,1,1
7840,27,Female,HR,Manager,2,12250,4,9,Yes,21,6,4,4,3,2,0.26,0,1
7841,53,Female,Marketing,Manager,5,7804,1,4,No,17,6,2,1,1,2,0.46,0,0
7842,28,Male,IT,Manager,4,2607,15,7,No,15,9,3,2,4,4,0.64,0,1
7843,42,Female,HR,Analyst,2,8421,14,9,Yes,27,8,3,2,3,4,0.5,0,1
7844,54,Male,Finance,Technician,1,7258,3,5,Yes,39,2,4,2,4,3,0.89,1,1
7845,26,Male,Sales,Technician,4,5065,14,0,Yes,19,8,1,4,4,3,0.33,0,0
7846,34,Male,R&D,Engineer,4,13941,4,9,No,3,6,3,2,3,3,0.85,1,0
7847,39,Female,IT,Engineer,4,9866,2,8,No,28,7,3,2,1,1,0.44,1,1
7848,44,Female,HR,Engineer,4,9253,13,6,No,22,2,1,2,1,4,0.14,1,1
7849,22,Female,IT,Sales Executive,1,6326,6,1,Yes,6,4,4,2,2,3,0.87,0,0
7850,43,Female,Sales,Consultant,3,7570,14,7,No,31,6,2,3,3,1,0.49,0,0
7851,53,Male,Sales,Analyst,4,4037,4,1,Yes,5,7,4,3,3,2,0.14,0,0
7852,41,Female,IT,Consultant,2,4185,8,1,No,13,5,1,1,1,2,0.19,0,1
7853,30,Male,IT,Engineer,3,11188,12,3,Yes,34,5,4,1,2,4,0.07,0,1
7854,27,Male,Marketing,Engineer,1,12770,6,7,Yes,10,4,3,1,4,3,0.64,0,0
7855,58,Female,IT,Manager,5,9505,3,6,Yes,28,3,2,2,2,2,0.36,0,1
7856,54,Female,R&D,Consultant,1,3179,6,1,Yes,21,6,3,3,1,1,0.97,0,0
7857,57,Male,Finance,Manager,5,6702,0,9,No,37,9,2,2,3,4,0.54,1,1
7858,27,Female,HR,Consultant,2,8935,14,5,Yes,36,4,2,4,3,1,0.25,0,0
7859,56,Male,HR,Consultant,5,12112,14,3,No,28,7,2,2,2,3,0.59,0,1
7860,46,Female,HR,Manager,4,13423,17,9,No,13,0,4,4,4,3,0.98,0,0
7861,47,Female,IT,Engineer,3,11524,14,0,No,36,7,2,3,2,4,0.02,0,0
7862,59,Male,IT,Manager,3,4744,2,7,No,1,4,3,4,3,4,0.17,1,1
7863,53,Male,Marketing,Engineer,4,4260,4,7,Yes,9,3,3,2,2,3,0.93,1,1
7864,51,Male,IT,Consultant,3,8120,4,5,Yes,20,5,4,1,4,3,0.02,0,0
7865,34,Female,Marketing,Sales Executive,1,5498,15,9,No,17,6,1,4,1,4,0.96,0,0
7866,36,Female,Marketing,Sales Executive,4,5413,9,6,Yes,3,2,4,4,3,3,0.63,0,1
7867,52,Female,R&D,HR Specialist,4,7478,12,2,Yes,32,3,3,4,4,2,0.23,1,0
7868,35,Male,R&D,Analyst,3,7798,14,8,Yes,35,6,3,4,2,3,0.09,0,1
7869,48,Male,R&D,Manager,5,10097,7,3,No,6,6,4,2,2,2,0.1,0,0
7870,28,Female,R&D,Technician,2,2205,19,1,No,6,2,1,3,3,3,0.84,0,0
7871,52,Male,Sales,Manager,5,7380,6,3,Yes,25,8,3,1,2,4,0.82,0,1
7872,48,Female,R&D,Analyst,1,3809,13,1,Yes,28,2,3,4,2,2,0.83,1,1
7873,32,Male,R&D,Consultant,4,11091,5,3,Yes,39,7,4,2,4,3,0.96,1,0
7874,40,Female,R&D,Analyst,4,10939,7,1,No,1,7,4,2,4,2,0.39,0,0
7875,40,Female,Marketing,Consultant,1,12821,14,7,No,16,2,3,2,1,4,0.92,0,1
7876,24,Female,HR,HR Specialist,2,12634,16,5,No,20,6,2,1,4,3,0.16,1,0
7877,29,Male,HR,Analyst,4,14624,4,7,No,24,2,3,4,2,3,0.94,0,1
7878,25,Male,HR,Engineer,5,8942,11,0,Yes,15,1,2,1,4,4,0.24,0,0
7879,32,Female,Finance,Manager,1,11953,12,8,No,10,6,3,1,2,1,0.41,0,1
7880,20,Female,Sales,Analyst,4,14566,2,1,Yes,12,7,2,4,4,1,0.52,1,0
7881,39,Female,Marketing,Engineer,5,4296,18,7,No,37,8,4,2,1,2,0.8,0,1
7882,27,Female,IT,Analyst,1,6928,14,3,No,35,0,3,3,3,4,0.39,0,0
7883,29,Female,Marketing,Technician,1,11923,17,1,Yes,27,8,2,3,1,2,0.34,0,1
7884,28,Female,R&D,Engineer,1,7149,19,0,Yes,13,1,1,3,1,3,0.98,0,1
7885,22,Male,HR,Sales Executive,2,5998,6,3,No,30,2,3,3,2,3,0.07,1,1
7886,30,Male,Marketing,Engineer,1,7934,13,9,No,3,7,1,2,3,3,0.03,0,1
7887,31,Male,Sales,HR Specialist,3,13151,19,0,Yes,35,1,3,1,1,3,0.06,0,1
7888,29,Male,R&D,Consultant,3,2938,18,7,No,12,6,1,4,4,1,0.91,1,1
7889,44,Female,Finance,Engineer,1,7250,10,1,No,29,7,4,2,2,3,0.23,0,1
7890,44,Female,IT,Analyst,4,14811,6,7,No,30,9,3,1,2,1,0.04,0,1
7891,30,Female,R&D,Sales Executive,3,6555,10,9,Yes,22,4,3,2,2,4,0.73,0,0
7892,55,Male,IT,Sales Executive,5,8538,7,0,No,17,2,3,2,3,4,0.64,0,0
7893,58,Male,Marketing,Engineer,5,9695,9,6,Yes,27,8,3,4,4,4,0.79,0,1
7894,45,Female,R&D,Analyst,4,8556,10,6,No,22,7,3,4,2,2,0.52,0,1
7895,33,Male,Finance,Sales Executive,5,4164,0,4,No,7,2,3,4,4,2,0.18,1,0
7896,58,Male,Marketing,Technician,4,7268,19,2,No,11,7,3,1,4,1,0.29,0,0
7897,59,Female,Sales,Engineer,5,8252,9,5,Yes,16,2,3,1,4,2,0.06,1,0
7898,20,Female,IT,Engineer,1,8121,6,4,Yes,36,5,1,4,2,3,0.7,0,0
7899,23,Female,IT,Consultant,5,4873,2,8,Yes,22,0,3,2,2,2,0.65,0,0
7900,49,Male,Sales,Engineer,1,3450,18,3,Yes,37,3,3,1,4,2,0.68,0,0
7901,31,Female,IT,Sales Executive,5,7105,3,8,No,3,7,4,1,3,1,0.98,0,1
7902,54,Female,Marketing,Manager,5,7636,5,9,Yes,35,5,3,4,1,4,0.06,0,0
7903,32,Female,HR,Analyst,5,3203,0,5,No,38,4,4,2,4,2,0.07,1,0
7904,50,Male,Sales,HR Specialist,1,9052,3,8,Yes,38,5,2,4,2,3,0.74,0,0
7905,57,Male,Finance,HR Specialist,5,12064,6,2,No,24,6,2,3,3,3,0.97,0,0
7906,42,Female,R&D,Analyst,5,6491,10,0,No,34,0,3,2,4,1,0.54,0,0
7907,23,Female,R&D,Manager,2,5024,5,5,No,35,2,3,2,4,1,0.81,0,0
